Soil_Moisture,Ambient_Temperature,Soil_Temperature,Humidity,Light_Intensity,Soil_pH,Nitrogen_Level,Phosphorus_Level,Potassium_Level,Chlorophyll_Content,Electrochemical_Signal,Plant_Health_Status
10.89301132,22.53774251,23.7639194,62.78402949,246.4890035,7.25880678,18.58993176,12.91689597,21.56972268,28.71256355,0.450688056,High Stress
39.87447771,21.58397071,18.5540057,46.25975795,362.7153091,5.71121476,43.54557513,37.64882473,17.56379502,25.84946102,0.965119146,Healthy
28.00383648,26.63364996,19.32181209,56.25114084,932.822492,6.704480254,30.82584903,30.9192944,30.5956009,37.86935052,0.386521433,Moderate Stress
30.29431089,23.04981472,20.01348942,64.56233472,818.3660748,5.587290959,19.59715374,23.28698506,35.99101818,43.38910183,0.122893445,Moderate Stress
20.02501989,21.51501714,21.6700314,42.43276304,910.6730798,7.276166068,49.18656685,37.23478427,41.16656605,24.7768537,1.323151765,Moderate Stress
28.62413834,28.40608825,16.20351137,41.84502353,949.6360175,6.75396573,26.39595178,19.3671204,40.05071102,45.9759526,1.509963624,Moderate Stress
23.53844147,28.760922,24.32514301,40.02875752,725.8259163,6.050253442,41.92818857,29.83486099,47.35879971,32.70766775,1.551550779,Moderate Stress
14.73309216,18.71374457,19.24863545,47.49653864,929.6105408,6.830884394,47.0837359,13.58969057,34.01581725,41.88603355,1.467872321,High Stress
13.9000044,20.72158374,19.42299611,40.90022115,482.2862154,6.184213371,25.30388029,29.5867053,30.74895404,45.25235075,0.854304937,High Stress
11.37081372,29.77528275,16.5715378,40.30793068,760.2962237,7.086261036,35.11482549,31.152899,26.22251967,21.58862788,0.227039113,High Stress
24.68770217,21.7912343,23.39009616,69.0931758,685.8112121,6.434327623,30.0092489,30.96134259,13.93777168,35.57416933,0.042917058,Moderate Stress
26.34042134,18.47767536,15.98555229,45.59476507,794.3956901,7.181256551,38.57663179,29.0253342,19.11542505,46.5252534,0.4908663,Moderate Stress
11.94587385,28.0830208,24.58021046,50.62789124,768.2204068,6.214604011,46.363573,44.67257557,38.58131534,48.09147089,1.79547927,High Stress
17.04899691,18.73639727,16.89569402,68.61059388,391.6610548,6.813401088,47.26238708,30.45328715,36.76676214,37.54875614,0.127349967,High Stress
37.63041392,19.11634186,24.44723757,66.45080399,560.8542357,6.339685061,27.43157132,20.91731384,32.64502826,34.43090956,1.29999631,Healthy
37.01401399,19.962002,17.55944295,62.86774039,959.9920023,6.609298217,43.56763273,15.13155383,29.43044662,47.07815246,1.380604733,Healthy
12.87138841,22.68175983,24.85403509,68.41766647,982.2794304,6.270543855,31.32328286,15.9700219,23.00144132,46.19385371,0.191233124,High Stress
12.88462058,22.26520027,24.26421988,64.85568595,357.9764166,7.446982169,42.73207419,38.01555837,13.11621442,39.42731434,0.368488787,High Stress
37.9780137,25.11550407,15.67862992,63.08883807,757.1416267,6.653999267,49.90706586,24.65329593,11.903892,24.78811424,0.922177419,Healthy
32.91679719,29.06190296,15.87678115,50.25464142,407.8464377,5.596808437,41.67966205,27.14648897,16.38861128,25.6327804,0.284037777,Healthy
16.47156797,22.52530287,16.23184395,61.5108885,387.7938077,7.424134936,17.49403077,12.7398432,20.31260778,45.37188331,0.517572043,High Stress
39.49093795,26.35420487,23.09428781,69.6290835,557.369216,6.614126511,33.79269135,40.37697441,32.03073923,45.69258632,0.167275607,Healthy
39.61768624,21.68570564,15.10575197,63.92402784,387.6229214,7.343527747,20.33791262,39.7804737,34.72029311,49.43764372,1.938859384,Healthy
27.61801426,29.69044225,18.38045259,61.36910145,914.1211051,7.337270675,18.68320491,34.48843622,33.7474144,46.6219564,1.320831244,Moderate Stress
37.18982068,23.00274671,21.54205044,42.63072385,868.144031,6.384330528,28.95359455,47.2273746,38.39988074,22.81376058,1.76306351,Healthy
11.23035925,25.49103094,24.97925722,64.12830623,282.2047297,5.811107459,26.38887712,48.00543507,34.05503573,39.51252055,0.316697477,High Stress
24.80073496,21.71423614,18.48095458,41.03327451,492.0335445,6.317833643,43.7460609,23.62171846,24.88102951,32.09486678,1.399629343,Moderate Stress
30.52594829,26.3441571,18.09443011,50.51015243,576.0846909,5.745209787,24.06154213,36.41917638,46.3635117,29.16586659,0.970933155,Healthy
36.82661389,19.85194181,16.08583045,61.08587621,549.1903928,5.517240985,29.34672604,24.54074,26.82162298,27.11521194,1.036020768,Healthy
36.4519447,25.84183239,23.33221886,68.42305357,253.2020409,6.990269829,41.90907216,29.3463708,47.93128337,28.16238875,0.588145704,Healthy
30.44461805,21.45719059,20.76407082,47.56038435,762.2997549,7.189459464,32.30727905,11.63423689,28.7401363,48.05574874,1.103087398,Healthy
12.41564288,22.79851253,18.64432295,64.3378368,365.6505183,6.626475351,35.38250946,23.12020549,45.60623659,26.84861021,0.22909163,High Stress
16.48879063,20.1034284,20.5526662,66.84882424,895.4617909,6.639735735,30.71889569,44.69010262,40.72511305,35.97627674,1.720136321,High Stress
27.15131544,20.61604935,19.57658901,49.32101319,267.3287325,6.976016623,38.51850668,17.82390033,26.61633326,49.38152953,0.648938314,Moderate Stress
13.93617405,29.15945108,24.4777096,48.71404477,695.7104308,6.983423687,23.63779617,38.13983894,14.37938684,45.78893486,1.902123844,High Stress
38.30826764,24.5548439,17.58720356,61.30975524,410.6067785,6.316853691,16.0230993,12.93004787,36.83881699,40.73554184,1.069350338,Moderate Stress
30.59466513,21.57076091,22.64040933,64.56600481,524.4810753,6.460813063,15.94583751,49.75704165,39.46548199,31.4891119,0.924788289,Moderate Stress
19.09896736,19.90293047,19.73900921,40.12125387,941.4652751,6.997463676,27.57015949,13.62791171,16.18900562,31.31502762,0.603168192,High Stress
12.89833959,25.62167493,21.86009296,63.30705295,360.0651285,6.439136933,49.70791234,17.34034498,49.45038915,39.83133923,1.287281343,High Stress
36.96423984,21.56832367,16.13992808,65.95136348,333.3277102,7.331855625,44.35397965,23.1211915,48.71810741,40.55639516,0.448838721,Healthy
27.53630225,22.97523675,18.39718293,61.4825011,577.1464317,7.110227712,13.52260371,49.85299962,23.41852421,25.55591724,1.766215748,High Stress
16.29662399,18.11397333,19.33047038,65.89116544,307.9945554,5.637854988,32.60941626,35.45020664,39.43245548,38.61986882,1.55528727,High Stress
23.93789224,24.42057373,17.48331663,60.85301969,467.8525828,6.688071852,41.76773394,19.46785007,42.8081188,35.10036442,1.729594243,Moderate Stress
30.13972508,29.76867559,21.72220564,46.63337806,712.784888,5.744080468,45.39992459,47.93375174,24.3765722,45.64698991,0.32383034,Healthy
11.96048423,18.47418212,19.77642505,60.88375427,604.1555572,5.816046173,26.08313153,34.35436124,35.10753597,38.82558456,0.367299562,High Stress
11.62864421,18.1139026,18.06422221,53.72261938,833.0409075,6.836674261,41.89150249,19.23692349,17.29584892,28.92082385,1.576302806,High Stress
32.76997648,29.03113111,16.59436929,54.58475668,688.4566241,5.907316386,12.23147362,18.89736178,24.5912806,45.67568885,1.161720504,High Stress
39.3562601,19.52681324,15.65253967,54.62474684,556.7035795,7.047811173,43.51872498,31.99112698,27.74923056,25.04027162,0.973497581,Healthy
25.77012526,26.96066201,20.03288714,40.45318057,764.1130783,5.821232926,29.37190321,12.69884139,28.75239085,41.81322977,1.379349452,Moderate Stress
32.01091447,20.76253166,17.89482835,40.86544725,996.0735564,6.997674803,41.83856439,16.2371393,24.67748521,31.2448589,0.054852595,Healthy
16.8006472,26.41420167,20.79575269,65.21987187,457.0702667,6.164857186,38.8552848,15.69282763,30.22118225,42.0780518,1.408846051,High Stress
26.48722502,27.6264043,22.75061277,51.0014159,523.1145178,6.472072859,46.67821351,10.5824043,33.16062344,35.76452575,0.534763172,Moderate Stress
17.6198113,22.48152759,20.80065629,57.74344335,533.8082775,6.924511499,32.81841519,39.13835365,24.21412382,49.56573665,1.044823462,High Stress
23.62169555,25.79652735,18.02386115,40.79112931,658.526329,6.169723811,19.33194899,44.81097904,14.88156911,30.67045771,1.30560996,Moderate Stress
17.50685254,25.86582167,19.05107041,44.84244231,537.1852015,5.911326887,47.99493595,18.32858358,21.47903374,37.44428946,1.538647357,High Stress
25.21412453,29.02885881,24.63910921,49.13608109,557.2718735,6.849776121,35.18522602,33.96412246,24.56012351,30.92671511,1.292254555,Moderate Stress
36.63270518,23.66453575,21.04545715,63.8571634,639.0212205,6.757488076,22.83683215,46.63698906,42.35638411,41.67920686,0.098274008,Healthy
27.57084796,25.27331287,15.84831781,45.64126957,809.5010188,6.156364188,14.89556509,18.4024321,49.29360802,26.08386994,0.737458628,High Stress
18.46119551,18.93003887,15.31309754,41.41758501,855.9705046,7.183433023,42.5539838,26.71552368,32.22550051,40.98972823,1.117838856,High Stress
24.57358401,19.55496686,22.59111983,51.01522446,561.3535651,6.375283362,44.86381117,20.38060193,21.78478251,49.25900514,1.122972525,Moderate Stress
23.60577132,21.09660486,23.87152397,46.6658578,627.8045753,5.674691134,11.47796151,19.25210436,45.15208503,31.76403427,0.809098968,High Stress
12.70199668,19.38483387,20.34294993,43.13226149,493.7467292,6.518765097,23.63310867,10.96872628,10.31517751,49.2233377,0.266961701,High Stress
22.42583924,23.03558794,23.9360586,53.32693511,584.7026906,5.631381222,18.70380601,30.58082953,18.5852824,41.062076,1.971029835,Moderate Stress
26.75173009,24.4140555,20.62668213,55.7761486,204.4689829,5.922036965,23.08454561,37.80488166,20.31639248,31.17959145,0.910026888,Moderate Stress
21.29395536,29.67954412,17.18568891,54.48674811,685.2541168,6.715845144,30.59687506,27.95533464,21.76143755,33.71489051,0.625528757,Moderate Stress
34.36290996,18.83906271,18.83215541,60.2898553,858.4831807,6.424960167,42.3542748,22.83048506,42.48160865,33.35485929,0.351927772,Healthy
38.9401466,28.24197909,17.35491014,55.98022324,975.0371587,6.003146368,11.58997553,32.84422962,40.63271079,46.75477536,0.535010103,High Stress
23.68135153,21.10348586,21.4780758,58.66982016,622.9283047,7.006842297,23.21622011,24.63669043,13.37787383,49.99081139,0.047013515,Moderate Stress
27.83113822,24.84868854,19.42243566,57.26834533,860.9591064,7.196155231,43.02719327,45.54275386,17.05197723,29.33887961,0.942858668,Moderate Stress
32.47131034,26.46951557,20.69687869,63.09285473,529.5782495,7.385200915,10.90895539,34.4994769,49.88318938,48.18201227,1.049609805,High Stress
29.05481418,26.4766284,16.88035734,51.59127141,517.2048952,6.092588776,41.11822567,23.36765485,37.27776998,23.19308549,1.376968474,Moderate Stress
11.72022754,20.50834452,23.40036045,40.57682759,493.7181091,6.699877561,29.66261084,45.64127873,39.12368994,27.53543106,0.883697337,High Stress
19.91500672,19.10132983,17.43941696,48.33887315,690.0966399,6.003816342,17.91685346,12.64576174,13.27253276,36.34600822,1.259549546,High Stress
13.06486644,26.38154426,15.65529932,69.92896631,442.8624891,7.382792571,31.56938477,45.32685966,13.57371674,44.58107371,0.639968167,High Stress
20.60342613,23.88783887,22.99679474,60.14055642,342.5306848,5.607164195,21.23285232,13.16381708,10.82701052,47.38421871,1.608055132,Moderate Stress
34.54099066,28.25273927,16.45331458,61.60496217,900.8123938,6.421902414,18.90572748,44.14272018,39.40474651,32.79826892,1.384936042,Moderate Stress
27.1759722,23.61682253,16.79667611,61.68057116,873.512705,6.64915593,43.37251574,35.85925864,21.48996705,39.24236674,1.77706427,Moderate Stress
16.45983705,18.73538318,20.01879845,45.909158,523.1486962,7.095291304,47.34371325,20.78845569,48.29020475,38.32956153,0.829168618,High Stress
22.48264672,29.73431155,21.05383387,63.38159518,763.2870384,5.605177746,47.847997,41.93793074,19.92887197,21.01229526,1.544139451,Moderate Stress
25.98870884,20.59098257,23.12203365,55.95392006,707.866909,5.872904212,27.24629566,43.51656493,35.1867931,39.44840441,0.832146563,Moderate Stress
26.88267682,28.63825692,20.74354447,51.16048919,798.8358866,6.647643644,32.69099747,38.03276578,49.34514778,32.02747393,1.663033124,Moderate Stress
29.70239388,25.60547984,17.99987899,40.38955429,754.0605692,5.998888189,29.62695893,48.32694565,34.30052193,39.94614636,0.643564499,Moderate Stress
24.32170267,23.76175157,16.93176345,50.98390389,483.5913089,6.901359148,29.18149869,20.55054741,42.94664199,21.09260552,1.50746948,Moderate Stress
10.87105278,18.92746119,21.58245103,56.13228828,317.1531727,5.528549513,34.30752583,42.95935511,40.97353268,20.95057098,1.792775448,High Stress
24.59714713,25.06208814,20.18875464,50.70798503,899.6298362,6.42251395,49.37247348,30.55685025,40.50866314,40.76428715,0.782886654,Moderate Stress
16.17319982,28.37319749,24.30168621,58.81136277,692.4801599,7.168542033,46.44803243,36.23460446,24.01203885,48.59104977,1.917117414,High Stress
31.18105383,27.4173348,18.3701899,66.24682157,712.2884961,7.436441621,46.18912036,42.75971487,43.06908484,28.096204,0.067918282,Healthy
27.89702815,26.44540343,15.04308302,52.90743547,381.8111524,5.521421866,20.52205692,41.06913379,29.31390367,34.4771301,1.952002926,Moderate Stress
11.68259186,19.84099484,24.19748745,63.69209432,692.5622694,6.352138427,31.30678702,35.80614351,31.1366446,45.6116937,1.166186698,High Stress
32.32401948,21.73050676,19.6223986,53.08567345,412.3987462,7.081841261,22.63160024,19.2988981,13.79864883,41.75205631,0.25228699,Healthy
25.07876877,25.44873952,15.11437627,64.10427954,872.0462136,6.204707327,12.05788518,32.81909919,20.86320378,43.7613241,0.300043044,High Stress
11.19663822,22.55708625,17.76995642,57.69411311,600.9093619,6.564114795,26.6072546,46.88981264,39.60136289,45.43827638,0.456205458,High Stress
28.35276079,24.56495511,17.94661959,49.94085852,928.0114704,7.471970649,14.5528587,33.97989061,38.49259631,36.60749354,0.708901787,High Stress
15.30357562,22.6318276,16.54733023,67.89728619,566.6009592,5.890276571,11.73813328,11.32976773,46.14448195,48.26818284,1.590931853,High Stress
29.51082466,25.5065806,23.59835638,57.79667977,383.940829,5.800438392,29.53053235,31.30085043,14.04482984,33.9703333,1.149794325,Moderate Stress
19.36545464,28.64544738,22.18903303,61.98421215,221.7786754,7.315940251,46.56350973,22.61594571,33.20864463,38.6220392,1.045292693,High Stress
13.65318007,22.66209073,20.98043496,54.41836357,800.2850528,7.232532445,15.28337923,18.05827101,31.67143584,41.85083931,0.672922224,High Stress
26.82132782,29.97944273,16.564466,66.47137103,258.1064541,5.716377231,31.98262866,31.92862748,16.65917171,38.24850162,1.994925674,Moderate Stress
28.87465848,26.35808183,19.5657051,44.90877332,269.1206926,6.963925183,49.78896466,45.96532553,10.00060565,20.95347421,1.896295719,Moderate Stress
21.86711372,27.3845176,19.29212332,47.46863117,513.120789,6.367652139,33.28513599,17.08335532,34.51439204,38.97539341,0.732949207,Moderate Stress
27.04883363,25.14750688,16.0977207,62.04779013,920.1260783,7.383461657,32.83886525,38.50655108,37.94826048,37.60067869,1.208031855,Moderate Stress
19.9106135,27.29159476,24.90715874,45.29601567,918.7533801,7.479745848,32.12520153,16.8411381,41.28357742,20.51139207,0.339412385,High Stress
19.00175447,21.20920066,24.81238809,61.08764529,919.1744392,6.214440417,38.94419991,41.03725171,14.41126306,28.94765207,1.809453285,High Stress
36.61811615,23.29887019,24.35589179,54.04411575,253.491037,6.07206837,19.30205481,30.59941709,48.24071746,45.86092799,0.622708306,Moderate Stress
26.89596147,26.07885912,21.1450894,67.1282603,901.2945114,7.286676503,18.34411586,35.38596826,34.38029277,20.66849645,1.881023968,Moderate Stress
17.66679689,26.32298495,17.97874619,62.35554774,683.3294372,6.797161672,22.77976257,30.77748302,16.34401971,27.88146366,1.411162059,High Stress
39.7971766,23.57355654,15.37637633,59.56626249,890.0009118,6.484408338,24.33516978,18.38094178,30.1402406,23.28863633,0.344552935,Healthy
14.85700659,18.7904594,17.30364663,48.47237704,639.0100239,6.559570752,42.81112444,44.79862597,37.28358524,34.84047677,1.448384965,High Stress
38.68272958,27.78611356,23.11996908,44.48209779,955.0873394,6.915966043,40.04738744,20.11749643,44.40840179,44.35640717,1.820531757,Healthy
27.26765856,26.95566784,23.96724109,66.66935205,384.9967881,6.953064251,15.49351819,16.84172908,14.31646714,36.04629553,1.853864479,Moderate Stress
24.63926477,25.22298564,23.29169968,55.06826598,732.912559,6.174929359,18.49024587,10.72771433,45.71205391,22.56122893,1.175385441,Moderate Stress
17.83458135,19.04736688,16.52951443,65.36167208,816.0395777,7.324510395,20.13723661,17.4962797,45.92662373,26.39886482,0.030231206,High Stress
23.82720784,18.32214984,19.1105321,51.42612569,298.2682961,5.588784795,33.10756217,10.81513912,38.13376254,39.75089548,1.791989468,Moderate Stress
28.7008294,29.89187784,23.25472483,68.52835577,782.0635374,6.193642409,20.0673429,48.83390796,19.00119522,35.53941489,1.21351364,Moderate Stress
17.29330465,19.63938208,16.50977282,50.27293766,657.567123,6.703975394,11.16309177,31.92182698,34.31546297,27.11589235,0.491498314,High Stress
21.08588506,20.34675689,24.84770775,47.89346112,957.7989426,5.599184029,47.95252161,35.52817652,49.23631574,40.98997427,1.219275238,Moderate Stress
13.8271427,22.24357194,15.41514611,45.07516618,511.0075664,5.849124497,10.4955998,30.31714125,20.07416991,34.43594518,1.48826452,High Stress
19.27799945,24.05760356,16.93142593,62.61944772,719.8623658,5.803611073,31.85842086,34.53776508,44.53440612,32.54128632,1.659483971,High Stress
30.74154503,19.53054353,21.7753776,66.01475045,359.0208418,5.781161685,44.8843411,38.28731254,47.13750759,43.92645247,0.96954218,Healthy
33.46180333,29.63867787,16.94028434,45.40232975,732.9543092,5.951844198,22.14387356,38.28707079,28.67941005,28.99717128,0.518565595,Healthy
18.31532112,24.59157214,21.83078422,61.78731418,742.3665918,7.114088305,45.62394163,36.17653224,46.34890913,27.12396327,0.505056691,High Stress
31.97284605,25.72808287,22.15043946,60.02268794,867.1820286,6.451714246,32.65387295,29.76984485,37.1145107,28.55626599,1.180290658,Healthy
23.43610599,29.28539944,23.91329702,47.00483711,755.9926885,6.328961724,19.77426604,12.90851169,31.46944383,36.77323142,0.648249603,Moderate Stress
26.61283065,19.54808361,18.21332279,62.09775327,856.3587578,7.134298817,22.83057105,38.90834134,32.91536506,23.84179616,0.906049146,Moderate Stress
26.62920756,26.31581936,24.07356795,42.7038134,305.293493,6.806892007,49.72101621,22.9965348,25.84815094,21.88502993,0.425528124,Moderate Stress
15.88928403,21.53958777,18.70899424,63.66754015,453.3192927,6.553243301,26.99702343,38.10281731,38.91036433,47.29091584,1.263517543,High Stress
12.87049544,28.35995462,15.12208703,45.58347837,471.3062089,6.557571477,40.35478111,14.61998978,46.70752168,31.12674878,0.893568652,High Stress
25.97918033,22.83928518,23.31699447,66.62138881,674.0679794,7.055728345,38.21915549,49.8033882,22.30410872,49.71922422,0.585323497,Moderate Stress
36.1900023,20.27954023,21.98287629,47.94694872,873.0376559,5.973694387,35.68589243,43.19017741,15.65429412,41.23860565,1.693561117,Healthy
10.31005668,19.0407812,19.32216218,61.89725352,283.1053935,6.382234844,44.39154933,24.79364531,46.1761425,32.49060922,0.934853342,High Stress
30.34465329,28.04816036,15.80304858,47.71974279,857.3782151,6.313523787,44.71599447,19.96402679,28.59091537,49.9111988,1.414362069,Healthy
34.07870405,28.17065878,15.61597401,42.29989543,224.773138,6.507019731,34.81194408,43.77694919,41.56362183,48.88451087,1.00042341,Healthy
38.13579401,22.47598059,20.31134852,42.58210228,412.8129767,6.31435409,23.36559826,37.90716703,12.10241242,27.22508453,0.785137981,Healthy
12.61367318,29.64120591,23.35996594,46.34387944,507.9952625,7.070816764,41.44290123,16.7429225,21.61280117,44.16191021,1.298301899,High Stress
39.73606149,25.67935206,22.27223837,63.48847005,291.5970492,6.346069523,21.95913299,23.00648797,44.64076628,37.05238583,0.558600218,Healthy
18.60278438,23.00864847,17.36622584,41.04428192,936.4060117,5.799289771,35.40362623,45.07886192,28.40071417,48.72597217,0.023117001,High Stress
30.88095741,20.87934898,23.05396684,60.71684249,406.4815079,6.789541774,19.10991706,31.05855111,34.99489727,42.36893569,1.008620726,Moderate Stress
29.65265552,25.77059707,24.55156804,61.87309047,216.1628965,7.025707922,22.93676963,14.85760161,45.31803601,44.06841064,0.999625431,Moderate Stress
19.10982331,24.75686645,17.85461771,46.49036058,768.5769226,6.094392635,40.29521529,23.05230734,47.01507776,20.02551096,0.981088391,High Stress
32.1445406,27.79687765,23.6257896,51.69589754,951.1532972,6.285107162,23.2469541,43.52382845,14.18446989,49.47302972,0.666503551,Healthy
13.33281422,26.63619009,22.49990517,52.69917186,974.6384149,6.491642702,22.25245178,42.98952958,12.84133444,35.88505209,1.564899915,High Stress
39.97464206,22.58549044,16.32524096,66.9442932,668.3504108,6.192055636,18.27487521,15.04789606,25.2872007,30.59484682,0.984828752,Moderate Stress
27.96330849,19.98362065,19.17857643,68.34723967,800.7350642,6.039495222,18.66127099,26.76676412,14.07954711,44.22477969,1.859601765,Moderate Stress
32.08209462,20.08053208,17.38627393,62.93467106,335.299332,6.556332303,38.2739299,32.81202048,15.81946331,38.26614297,0.045748327,Healthy
21.89280676,19.39520613,20.89755018,42.07718508,310.8593423,6.328306875,16.06429385,37.34648603,36.08655856,47.49334788,0.812213423,Moderate Stress
24.40049193,20.51731653,22.1749753,52.92354705,398.7806685,5.545640021,33.30041805,31.29196231,13.85481241,48.41646374,0.666868872,Moderate Stress
34.29530128,22.15575228,19.88380725,67.69843168,250.7223612,7.101544999,31.09499572,49.72261902,43.54994704,34.84687155,1.139183171,Healthy
15.30924343,20.11534124,23.88388752,48.23609776,806.9534053,5.993973068,12.24869084,48.73389134,33.54474731,34.23251223,1.388062503,High Stress
29.83579168,25.00308669,18.53792871,69.41841235,403.3721159,5.654614639,48.87751241,41.11783759,10.56963465,39.35769013,0.075432173,Moderate Stress
27.59636301,24.30695071,20.29462205,44.03317163,663.1026993,7.479928738,15.22764045,35.73900357,23.12723783,40.16422748,1.061269779,Moderate Stress
21.77198843,29.82069572,21.4900586,68.48589252,805.7341841,7.230672567,27.58583473,37.5172646,11.64023224,44.15453318,1.584861716,Moderate Stress
14.55808429,19.5181245,17.86105021,65.23751607,999.6603759,7.263487328,24.73842847,48.84549645,36.58469326,24.54471439,0.124128424,High Stress
13.49509954,21.91705988,23.5496906,62.27067123,413.9244661,7.213162353,30.12549646,43.3751271,13.29624375,21.17703515,0.420887506,High Stress
14.95638327,28.48065808,18.68395069,46.46607827,813.0638364,7.111203422,49.3613377,27.85435059,33.74846406,37.3267617,0.792834535,High Stress
23.03077572,19.92630492,15.22487168,65.06282627,235.6625189,5.62983149,41.56812676,41.29011094,20.91932003,42.34812329,0.884772575,Moderate Stress
29.30644847,28.42250619,15.42318116,68.21362549,242.5352097,6.892644247,24.36302046,10.96593528,34.44533551,42.66060347,1.060683012,Moderate Stress
16.6183429,22.33597002,17.93528648,54.71185062,544.3502729,7.125620745,20.98793181,34.74158302,11.88167866,32.12458783,0.436119129,High Stress
22.04505194,22.86259639,19.61219696,61.66870488,899.6726982,7.173583471,46.53140651,49.02781607,39.0955342,30.82848082,1.909513029,Moderate Stress
20.10505998,26.88453284,23.44560443,62.41585602,278.7191865,6.302567167,26.31812978,38.98040094,31.92875806,30.13055186,0.013611369,Moderate Stress
19.18370856,22.56690851,16.54172638,62.925074,918.2964901,6.831165152,37.1923777,21.14643182,32.15466064,22.90575814,0.207396017,High Stress
33.41807973,27.73438989,23.29031451,46.75190953,705.6374332,5.727650201,35.27734505,45.73194877,23.27751655,22.30397691,1.014575794,Healthy
14.39354034,18.31669793,16.75664516,56.73128859,760.259674,6.463526191,19.95454439,45.87662238,11.39850863,36.55010476,1.668934067,High Stress
22.02178537,28.29087179,24.35642047,43.76651212,563.0742434,7.403226147,13.6980892,22.70124999,25.87062058,42.02926703,0.409103647,High Stress
18.94205599,26.78005212,20.75336183,54.83278888,809.8710654,6.103346302,37.66112504,26.59645965,14.59565599,27.15484519,1.610750342,High Stress
34.79532797,18.46307455,22.43253755,41.92639629,966.5056496,5.983602997,21.71304214,46.04269379,27.52940583,38.72103384,1.589356708,Healthy
15.61000178,23.19546423,24.2272806,42.41591624,735.3431557,7.256064764,21.54116401,44.07142171,49.68149237,34.46115689,0.289456472,High Stress
38.46147959,18.79156814,15.35578168,65.89791681,601.777123,7.390376052,13.5018395,48.64646647,43.45221801,39.83678902,1.909232098,High Stress
14.55692166,18.69576867,21.61842502,69.29313903,552.4705053,7.214745141,49.72826853,13.37654049,18.25492537,21.42395978,1.351454084,High Stress
37.83519589,22.55826824,24.75719481,45.1628232,790.4106108,7.304417024,32.77827259,39.75728534,23.69311428,29.65016751,0.115961208,Healthy
31.44292206,21.23636785,20.37424523,48.13638503,854.6076038,6.66864223,21.73043584,46.55527493,22.80506805,41.10898042,1.109745182,Healthy
36.21805038,24.6060455,21.02559966,46.47517918,436.869532,6.777387663,20.46266717,23.57454723,48.94171711,26.63931957,1.41949822,Healthy
11.20824462,26.62679109,20.37489765,53.95551133,558.252344,5.700400423,28.54972498,34.25591758,24.24020323,48.9123442,1.03509069,High Stress
33.91395458,22.81979747,24.0122674,51.88736412,726.5616874,5.746118146,44.9084564,10.11022241,16.64423003,30.30460554,1.646812005,Healthy
21.17162576,22.28073171,24.8078029,54.93390808,434.5322676,6.836457979,16.7177624,12.53079548,16.7513171,42.6333091,1.642641018,Moderate Stress
28.22333752,23.24610414,24.88382401,50.35513417,756.8447641,5.568205704,11.58868517,25.30448851,38.48962959,42.67396371,1.000756299,High Stress
11.98374109,22.52490597,21.99985945,52.28840179,908.5455866,7.476431776,28.79111168,29.13085744,32.90098941,40.39440341,0.354874995,High Stress
23.83834776,19.58520933,18.48353675,65.71101379,872.5575475,6.306214209,41.19809587,35.60775983,22.59234483,30.49995204,1.289358312,Moderate Stress
23.88340933,24.61766692,17.8800954,51.06647414,473.6317209,7.20581941,22.3095434,42.33398222,16.13733247,44.35548202,1.609077654,Moderate Stress
15.04497679,25.24605507,17.45287891,44.00126926,453.7958647,6.43792441,38.84296591,28.05159708,30.37810865,31.99621366,1.402517474,High Stress
24.44978258,19.53581826,15.62355972,47.07096155,577.6528097,5.920696908,28.19970705,34.95767111,20.83176993,28.50325776,0.508617711,Moderate Stress
32.65925742,23.35461969,21.51669045,61.71676458,627.08565,5.51764151,35.65246989,40.11572352,12.73973995,42.4643283,1.394603095,Healthy
36.61605911,21.63710913,16.75509031,65.04039268,799.9106389,7.367945377,10.60961385,43.71592458,31.19694707,31.82832315,0.12420179,High Stress
24.47126376,25.66654104,23.48739735,61.05665025,463.9792675,6.99238206,27.73859633,17.614788,33.87143655,41.77260507,1.900168408,Moderate Stress
10.00664821,22.64573612,21.25046494,68.62353693,928.3929821,5.817953049,15.47352553,18.27161089,29.50210999,23.27405353,1.433305343,High Stress
39.7585718,26.45070623,20.24787135,54.47930466,252.2583499,7.45096444,28.74453576,21.81757721,47.6394159,21.47294823,1.170638543,Healthy
39.48657505,29.92758246,19.44267521,60.8181333,733.5045619,5.840525211,46.62048084,43.45996107,21.48344845,49.69949227,1.164452518,Healthy
29.08482906,21.02752408,18.47139131,55.40998982,717.01454,6.680818314,17.18914099,16.14108756,23.50163886,27.39154425,0.250327754,Moderate Stress
34.07464633,27.26618006,21.5480375,65.75177151,779.5142895,5.704760374,42.57569283,18.3833642,10.2433875,45.08805867,0.074012609,Healthy
34.58547124,24.05952551,23.31030593,68.57440183,940.3231125,6.927867005,19.78402243,44.03717874,26.66093563,43.08025619,1.04487191,Moderate Stress
34.07188088,26.80503895,22.52948189,56.51157705,377.6549846,6.723454752,25.85009807,32.53885683,42.36540612,42.42109276,0.525127722,Healthy
22.25473412,24.8124824,16.72626288,64.69651032,593.3792047,5.780394036,36.50056561,12.40741694,34.52997772,29.78625236,0.236189858,Moderate Stress
27.41120856,19.64515808,17.41336803,46.77953915,474.3767466,6.433117464,13.10177042,43.68565467,24.31295766,31.83423241,0.781992077,High Stress
36.90260257,28.05149852,16.80027347,59.05426108,442.4605003,7.068133553,44.65272422,42.46749989,37.13909407,48.85104624,0.00799337,Healthy
